Molecule ChEMBL ID,Smiles,Molecular Weight,#RO5 Violations,Standard Type,Standard Value,Standard Units,Bioactivity Class
CHEMBL281947,Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1,298.39,0.0,IC50,12.0,nM,Active
CHEMBL1939527,Ic1ccc(-c2nsc(-c3ccc(I)cc3)n2)cc1,490.11,1.0,IC50,50000.0,nM,Inactive
CHEMBL1939548,N#Cc1ccc(-c2nsc(-c3ccc(C#N)cc3)n2)cc1,288.34,0.0,IC50,50000.0,nM,Inactive
CHEMBL5080066,CCC(Cc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,331.42,0.0,IC50,23.0,nM,Active
CHEMBL1668328,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(O)c(O)c2C(=O)O1,296.32,0.0,IC50,16800.0,nM,Inactive
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,1.0,IC50,2400.0,nM,Inactive
CHEMBL598199,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)cc1,355.38,0.0,IC50,2.0,nM,Active
CHEMBL2430508,O=S(=O)(NCCc1ccccc1)c1ccc(-n2cc(COc3ccc4ccccc4c3)nn2)cc1,484.58,0.0,IC50,1300.0,nM,Inactive
CHEMBL1629800,C[C@]12CCC=C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,272.43,0.0,IC50,225.0,nM,Intermediate
CHEMBL1629801,C[C@]12CCC=C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,274.45,0.0,IC50,30000.0,nM,Inactive
CHEMBL1630270,CC(=O)OC1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,330.47,0.0,IC50,1000.0,nM,Intermediate
CHEMBL1630272,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@]43C)[C@@H]1CCC2=O,288.43,0.0,IC50,860.0,nM,Intermediate
CHEMBL4780337,Oc1ccc(C(Cn2ccnc2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,384.44,0.0,IC50,60.0,nM,Active
CHEMBL4755831,Nc1ccc(C(Cn2ccnc2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,383.45,0.0,IC50,5.24,nM,Active
CHEMBL162496,Cc1cncn1Cc1ccc(C#N)cc1,197.24,0.0,IC50,15.0,nM,Active
CHEMBL78322,O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12,355.19,0.0,IC50,940.0,nM,Intermediate
CHEMBL4875917,CC(C)c1cc(O)c2c(c1)[C@H](O)C[C@H]1C(C)(C)CCC[C@]21C,302.46,1.0,IC50,7200.0,nM,Inactive
CHEMBL1200374,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,296.41,0.0,IC50,23.0,nM,Active
CHEMBL226946,N#Cc1ccc(N(Cc2ccc(Cl)c(O)c2)n2cnnc2)cc1,325.76,0.0,IC50,0.18,nM,Active
CHEMBL388506,N#Cc1ccc(N(Cc2ccc(O)c(Br)c2)n2cnnc2)cc1,370.21,0.0,IC50,1.1,nM,Active
CHEMBL226789,N#Cc1ccc(N(Cc2ccc(O)c(Cl)c2)n2cnnc2)cc1,325.76,0.0,IC50,2.5,nM,Active
CHEMBL268918,CCCCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,382.59,1.0,IC50,60.0,nM,Active
CHEMBL1956171,N#Cc1ccc(Oc2cccnc2)cc1,196.21,0.0,IC50,289.0,nM,Intermediate
CHEMBL1956180,N#Cc1ccc(Oc2cccnc2)c(Oc2cccc(Cl)c2)c1,322.75,1.0,IC50,229.0,nM,Intermediate
CHEMBL1099308,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@H]3CCC[C@@H]12,218.3,0.0,IC50,7.0,nM,Active
CHEMBL2112738,CC(=O)O[C@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,346.47,0.0,IC50,11000.0,nM,Inactive
CHEMBL95919,Oc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,292.34,0.0,IC50,41.0,nM,Active
CHEMBL2312955,COc1ccccc1C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,370.45,0.0,IC50,81.0,nM,Active
CHEMBL2312951,CC(C)C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,306.41,0.0,IC50,889.0,nM,Intermediate
CHEMBL41761,CCn1ccc2cc(C(c3ccc(F)cc3)n3ccnc3)ccc21,319.38,0.0,IC50,41.0,nM,Active
CHEMBL377766,O=c1c(Cn2ccnc2)c(-c2ccc(Br)cc2)oc2ccccc12,381.23,0.0,IC50,440.0,nM,Intermediate
CHEMBL213588,O=c1c(Cn2ccnc2)c(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12,347.33,0.0,IC50,44.67,nM,Active
CHEMBL3959541,O=C(/C=C\Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1cc2ccccc2oc1=O,512.55,1.0,IC50,5089.0,nM,Inactive
CHEMBL108425,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,354.21,0.0,IC50,0.5,nM,Active
CHEMBL135037,O=C(Cc1cccnc1)OC12CC3CC(CC(C3)C1)C2,271.36,0.0,IC50,8900.0,nM,Inactive
CHEMBL1939366,c1cncc(-c2nsc(-c3cccnc3)n2)c1,240.29,0.0,IC50,200.0,nM,Intermediate
CHEMBL1939519,Clc1ccc(-c2nsc(-c3ccc(Cl)cc3)n2)cc1,307.21,1.0,IC50,50000.0,nM,Inactive
CHEMBL285193,CCn1ccc2cccc(C(c3ccc(Br)cc3)n3ccnc3)c21,380.29,1.0,IC50,70.0,nM,Active
CHEMBL5412790,O=S(=O)(Oc1ccc(Br)cc1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,565.45,2.0,IC50,1.3,nM,Active
CHEMBL5394007,Cn1cc(-c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)N(CC(F)(F)F)c5ccccc5)C3O4)cc2)cn1,581.62,2.0,IC50,89.8,nM,Active
CHEMBL5423258,COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-n4cncn4)cc2)=C3c2ccc(O)cc2)cc1,530.61,1.0,IC50,21.8,nM,Active
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,11.5,nM,Active
CHEMBL513168,N#Cc1ccc(C(c2cccc3[nH]ccc23)n2cncn2)cc1,299.34,0.0,IC50,1620.0,nM,Inactive
CHEMBL512994,N#Cc1ccc(C(c2ccc3cc[nH]c3c2)n2cncn2)cc1,299.34,0.0,IC50,93.8,nM,Active
CHEMBL516643,O=c1c(C(c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,347.33,0.0,IC50,2.3,nM,Active
CHEMBL1098426,CC(C)/C=C/Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,354.4,0.0,IC50,200.0,nM,Intermediate
CHEMBL93828,O=C1c2cccc(O)c2CCC1Cc1ccncc1,253.3,0.0,IC50,200.0,nM,Intermediate
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,302.24,0.0,IC50,12.0,nM,Active
CHEMBL1097980,Clc1ccc(C(c2cc3ccccc3o2)n2ccnc2)cc1,308.77,0.0,IC50,8.8,nM,Active
CHEMBL1097763,Cc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O)cc1C=O,300.27,0.0,IC50,17.2,nM,Active
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,1.0,IC50,60.0,nM,Active
CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,284.27,0.0,IC50,10.2,nM,Active
CHEMBL1784808,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C(C)(C)C,351.47,0.0,IC50,440.0,nM,Intermediate
CHEMBL1784812,O=C(Cc1ccc2c(c1)OCO2)N1CCOC(Cn2ccnc2)C1,329.36,0.0,IC50,46.7,nM,Active
CHEMBL289116,CCC1(c2ccncc2)CCC(=O)NC1=O,218.26,0.0,IC50,45000.0,nM,Inactive
CHEMBL598627,N#Cc1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)cc2)c1,355.38,0.0,IC50,280.0,nM,Intermediate
CHEMBL331522,CCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,330.47,0.0,IC50,2800.0,nM,Inactive
CHEMBL9179,O=C1/C(=C\c2ccncc2)C(c2ccccc2)c2ccccc21,297.36,0.0,IC50,800.0,nM,Intermediate
CHEMBL336638,c1ccc(C(c2ccccc2)n2ccnc2)cc1,234.3,0.0,IC50,20.0,nM,Active
CHEMBL1825033,N#Cc1ccc(Cn2cc(COc3ccc(C#N)cc3)nn2)cc1,315.34,0.0,IC50,9160.0,nM,Inactive
CHEMBL1825043,c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,235.29,0.0,IC50,9770.0,nM,Inactive
CHEMBL1824759,CCCCCCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,375.56,1.0,IC50,13540.0,nM,Inactive
CHEMBL1824766,Cc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,355.44,0.0,IC50,26770.0,nM,Inactive
CHEMBL349822,N#Cc1ccc(Cn2ccnc2)cc1,183.21,0.0,IC50,7.0,nM,Active
CHEMBL2105261,C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,310.44,0.0,IC50,56.2,nM,Active
CHEMBL287950,CCN1CCc2cc(Br)cc(C(c3ccc(F)cc3)n3ccnc3)c21,400.3,0.0,IC50,90.0,nM,Active
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28,0.0,IC50,1900.0,nM,Inactive
CHEMBL63297,Fc1ccc(C(C2Cc3ccccc3O2)n2cncn2)cc1,295.32,0.0,IC50,190.0,nM,Intermediate
CHEMBL97542,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,240.26,0.0,IC50,3800.0,nM,Inactive
CHEMBL572637,Cc1nc2c(cc1C#N)C(Nc1ccc(Cl)cc1)Oc1ccc([N+](=O)[O-])cc1-2,392.8,0.0,IC50,678.0,nM,Intermediate
CHEMBL176539,C#CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,240.26,0.0,IC50,2000.0,nM,Inactive
CHEMBL39840,CCCCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,358.53,1.0,IC50,10000.0,nM,Inactive
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28,0.0,IC50,29750.0,nM,Inactive
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,1.0,IC50,800.0,nM,Intermediate
CHEMBL1630274,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,304.43,0.0,IC50,31.0,nM,Active
CHEMBL1939522,COc1ccc(-c2nsc(-c3ccc(OC)cc3)n2)cc1,298.37,0.0,IC50,50000.0,nM,Inactive
CHEMBL1939546,Clc1ccc(-c2nsc(-c3ccc(Cl)cc3Cl)n2)c(Cl)c1,376.09,1.0,IC50,50000.0,nM,Inactive
CHEMBL1939552,Nc1ccc(-c2nsc(-c3ccc(N)cc3)n2)cc1,268.35,0.0,IC50,26500.0,nM,Inactive
CHEMBL87333,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,228.25,0.0,IC50,50000.0,nM,Inactive
CHEMBL1629805,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,288.43,0.0,IC50,270.0,nM,Intermediate
CHEMBL1939539,Cc1ccc(-c2nsc(-c3ccc(C)cc3)n2)cc1,266.37,0.0,IC50,50000.0,nM,Inactive
CHEMBL367149,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,328.5,1.0,IC50,33200.0,nM,Inactive
CHEMBL8739,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,278.44,1.0,IC50,44200.0,nM,Inactive
CHEMBL1173130,Nc1ccc(/C=C/c2ccc3c(c2)OCO3)cc1,239.27,0.0,IC50,8490.0,nM,Inactive
CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,293.37,0.0,IC50,8.0,nM,Active
CHEMBL1172400,CC(=O)Oc1cc(/C=C/c2ccc(N)cc2)cc(OC(C)=O)c1,311.34,0.0,IC50,2940.0,nM,Inactive
CHEMBL574960,C[C@H]1C2=CC(=O)CCC(C)(O2)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,302.41,0.0,IC50,9800.0,nM,Inactive
CHEMBL518414,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,478.45,2.0,IC50,35300.0,nM,Inactive
CHEMBL1688890,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(Cl)c3)cc2o1,366.8,0.0,IC50,130.0,nM,Intermediate
CHEMBL1688891,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(F)c3)cc2o1,350.35,0.0,IC50,113.0,nM,Intermediate
CHEMBL1688892,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2o1,400.36,0.0,IC50,235.0,nM,Intermediate
CHEMBL1688895,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2o1,377.36,0.0,IC50,141.0,nM,Intermediate
CHEMBL1688903,O=c1cc(Cn2ccnc2)c2ccc(Oc3cccc(Cl)c3)cc2o1,352.78,0.0,IC50,72.0,nM,Active
CHEMBL1688911,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccc(F)c(F)c3)cc2o1,354.31,0.0,IC50,47.0,nM,Active
CHEMBL1688918,N#Cc1ccc(C(c2cc(=O)oc3cc(Oc4ccccc4)ccc23)n2ccnc2)cc1,419.44,1.0,IC50,4010.0,nM,Inactive
CHEMBL387892,COc1ccc2cc(Cn3ccnc3)c(=O)oc2c1,256.26,0.0,IC50,2820.0,nM,Inactive
CHEMBL134169,CC(C)(C(=O)OC12CC3CC(CC(C3)C1)C2)c1cccnc1,299.41,0.0,IC50,35000.0,nM,Inactive
CHEMBL5562423,CC(=C(c1ccccc1)c1ccc(NCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1)c1ccccc1,500.6,2.0,IC50,9730.0,nM,Inactive
CHEMBL5559919,CC(=C(c1ccccc1)c1ccc(NCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1)c1ccccc1,514.63,2.0,IC50,178.0,nM,Intermediate
CHEMBL5564688,CC(=C(c1ccccc1)c1ccc(NCCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1)c1ccccc1,528.65,2.0,IC50,1370.0,nM,Inactive
CHEMBL5564606,CCOC(=O)C(=O)c1cn(CCCCCNc2ccc(/C(=C(/C)c3cccc(Br)c3)c3ccccc3)cc2)c2ccccc12,649.63,2.0,IC50,790.0,nM,Intermediate
CHEMBL5555946,C/C(=C(\c1ccccc1)c1ccc(NCCCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1)c1cccc(Br)c1,621.58,2.0,IC50,800.0,nM,Intermediate
CHEMBL5557518,COc1ccccc1/C(C)=C(/c1ccccc1)c1ccc(NCCCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1,572.71,2.0,IC50,12300.0,nM,Inactive
CHEMBL2442759,Cc1cc(Cn2ccnc2)c2ccc3[nH]ccc3c2n1,262.32,0.0,IC50,6.0,nM,Active
CHEMBL3893614,Fc1cncc(-c2nc3ccc(F)cn3c2C2CC2)c1,271.27,0.0,IC50,2200.0,nM,Inactive
CHEMBL129883,CC12CCC3C(Cc4c5c(nn4Cc4ccc([N+](=O)[O-])cc4)C(=O)CCC53C)C1CCC2=O,447.54,0.0,IC50,490.0,nM,Intermediate
CHEMBL3084923,CC(C)(C(=O)OC1(C)C2CC3CC(C2)CC1C3)c1cccnc1,313.44,0.0,IC50,40000.0,nM,Inactive
CHEMBL110524,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,285.39,0.0,IC50,5600.0,nM,Inactive
CHEMBL224665,O=c1c([C@@H](c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,347.33,0.0,IC50,2.3,nM,Active
CHEMBL525379,O=c1c([C@H](c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,347.33,0.0,IC50,96.0,nM,Active
CHEMBL328217,COc1ccc2c(c1)CC/C(=C\c1ccncc1)C2=O,265.31,0.0,IC50,8912.51,nM,Inactive
CHEMBL192306,COc1ccc2c(=O)c(-c3ccccc3)c(-n3ccnc3)oc2c1,318.33,0.0,IC50,770.0,nM,Intermediate
CHEMBL1939540,c1ccc2cc(-c3nsc(-c4ccc5ccccc5c4)n3)ccc2c1,338.44,1.0,IC50,50000.0,nM,Inactive
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,272.26,0.0,IC50,230.0,nM,Intermediate
CHEMBL469260,N#Cc1ccc(C(c2ccc3cc[nH]c3c2)n2ccnc2)cc1,298.35,0.0,IC50,11.5,nM,Active
CHEMBL480451,Oc1ccc(C(c2ccc(O)c(Br)c2)n2cncn2)cc1Br,425.08,0.0,IC50,10.0,nM,Active
CHEMBL381194,C(=C(c1ccccc1)c1ccccc1)c1ccncc1,257.34,0.0,IC50,100.0,nM,Intermediate
CHEMBL363621,C(=C1/CCc2ccccc21)\c1cccnc1,207.28,0.0,IC50,3550.0,nM,Inactive
CHEMBL193606,C(=C1\CCCc2ccccc21)\c1cccnc1,221.3,0.0,IC50,6580.0,nM,Inactive
CHEMBL371509,Fc1ccc2c(c1)CC/C2=C\c1ccnc2ccccc12,275.33,0.0,IC50,36000.0,nM,Inactive
CHEMBL377626,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(C#N)cc3)oc2c1,357.37,0.0,IC50,1819.7,nM,Inactive
CHEMBL23484,O=C1c2ccccc2CC1Cc1ccncc1,223.28,0.0,IC50,17000.0,nM,Inactive
CHEMBL1172847,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(O)c2)cc1,317.39,1.0,IC50,9500.0,nM,Inactive
CHEMBL1171991,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(N)c(N)c2)cc1,315.42,0.0,IC50,49500.0,nM,Inactive
CHEMBL5561336,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,1166.4,,IC50,100000.0,nM,Inactive
CHEMBL5561803,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCOc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,982.99,3.0,IC50,100000.0,nM,Inactive
CHEMBL366490,Fc1cccc2c1CC/C2=C\c1cccnc1,225.27,0.0,IC50,1810.0,nM,Inactive
CHEMBL366772,COc1ccc2c(c1)/C(=C/c1cccnc1)CC2,237.3,0.0,IC50,6360.0,nM,Inactive
CHEMBL1784809,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1F,313.35,0.0,IC50,100.0,nM,Intermediate
CHEMBL165925,COCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,328.45,0.0,IC50,10000.0,nM,Inactive
CHEMBL212473,COc1ccc(-c2oc3ccccc3c(=O)c2Cn2ccnc2)cc1,332.36,0.0,IC50,79.43,nM,Active
CHEMBL209731,N#Cc1ccc(-c2oc3ccccc3c(=O)c2Cn2ccnc2)cc1,327.34,0.0,IC50,69.18,nM,Active
CHEMBL158635,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccccc3)oc2c1,332.36,0.0,IC50,549.54,nM,Intermediate
CHEMBL388374,COc1ccc2c(c1)OC(c1ccc(O)c(CC=C(C)C)c1)CC2=O,338.4,0.0,IC50,4750.0,nM,Inactive
CHEMBL389925,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1CC=C(C)C,338.4,0.0,IC50,82940.0,nM,Inactive
CHEMBL229945,COCOc1ccc2c(c1)OC(c1ccc(OCOC)c(CC=C(C)C)c1)CC2=O,412.48,0.0,IC50,13950.0,nM,Inactive
CHEMBL196796,N#Cc1ccc2cc(-c3cccnc3)ccc2c1,230.27,0.0,IC50,36000.0,nM,Inactive
CHEMBL204183,CN(c1ccc([N+](=O)[O-])cc1OC1CCCCC1)S(C)(=O)=O,328.39,0.0,IC50,470.0,nM,Intermediate
CHEMBL376786,O=c1c([C@H](c2ccc(Br)cc2)n2ccnc2)coc2ccccc12,381.23,0.0,IC50,290.0,nM,Intermediate
CHEMBL23334,COc1cccc2c1C/C(=C/c1ccncc1)C2=O,251.29,0.0,IC50,3715.35,nM,Inactive
CHEMBL388959,O=C1/C(=C\c2ccncc2)CCc2ccccc21,235.29,0.0,IC50,12022.64,nM,Inactive
CHEMBL224462,CCC(c1ccc(C#N)cc1)(c1ccc(C#N)cc1)n1cncn1,313.36,0.0,IC50,93.33,nM,Active
CHEMBL225053,N#Cc1ccc(C2(n3ccnc3)CCCC2)cc1,237.31,0.0,IC50,37.15,nM,Active
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,314.36,0.0,IC50,680.0,nM,Intermediate
CHEMBL372835,COc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O,260.27,0.0,IC50,25000.0,nM,Inactive
CHEMBL65590,Oc1cccc2c1CCC1C(c3ccncc3)C21,237.3,0.0,IC50,5000.0,nM,Inactive
CHEMBL2442769,CCOC(=O)c1cc(-c2ccccc2)nc2c1ccc1c2ccn1CC,344.41,1.0,IC50,10000.0,nM,Inactive
CHEMBL243755,O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1Cn1ccnc1,307.31,0.0,IC50,25.9,nM,Active
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28,0.0,IC50,13000.0,nM,Inactive
CHEMBL41066,CCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,288.39,0.0,IC50,3200.0,nM,Inactive
CHEMBL506858,COc1cccc2c(C)cc(=O)n(C)c12,203.24,0.0,IC50,2020.0,nM,Inactive
CHEMBL493173,COc1cc(OC)c2c(c1)c(C)cc(=O)n2C,233.27,0.0,IC50,960.0,nM,Intermediate
CHEMBL102884,CC(C)(C)C1CCC(OC(=O)Cc2ccncc2)CC1,275.39,0.0,IC50,310.0,nM,Intermediate
CHEMBL175091,N#Cc1ccc2c(c1)CC/C2=C/c1ncc[nH]1,221.26,0.0,IC50,15.0,nM,Active
CHEMBL365735,c1cncc(-c2ccc3ccccc3c2)c1,205.26,0.0,IC50,2000.0,nM,Inactive
CHEMBL39152,CCCCCCC1(c2ccncc2)CCC(=O)NC1=O,274.36,0.0,IC50,3600.0,nM,Inactive
CHEMBL225472,COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1,256.26,0.0,IC50,280.0,nM,Intermediate
CHEMBL350922,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,276.3,0.0,IC50,390.0,nM,Intermediate
CHEMBL55558,C(\Cn1ccnc1)=C1/CCCc2sccc21,230.34,0.0,IC50,3900.0,nM,Inactive
CHEMBL213588,O=c1c(Cn2ccnc2)c(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12,347.33,0.0,IC50,45.0,nM,Active
CHEMBL421829,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc(Br)c12,355.19,0.0,IC50,89.0,nM,Active
CHEMBL25523,CC12CCC3C(C[C@H](Cc4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O,376.54,1.0,IC50,660.0,nM,Intermediate
CHEMBL274387,CC(C)Oc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O,274.3,0.0,IC50,5870.0,nM,Inactive
CHEMBL381883,COc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O,246.24,0.0,IC50,25000.0,nM,Inactive
CHEMBL459502,COc1ccc(C(Cn2ccnc2)Sc2ccc(Cl)c(Cl)c2)cc1,379.31,1.0,IC50,25.0,nM,Active
CHEMBL224665,O=c1c([C@@H](c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,347.33,0.0,IC50,2.3,nM,Active
CHEMBL351167,O=c1ccoc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,271.23,0.0,IC50,1100.0,nM,Inactive
CHEMBL298720,c1cc2ccc(Cn3ccnc3)cc2cn1,209.25,0.0,IC50,1380.0,nM,Inactive
CHEMBL442373,N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,301.31,0.0,IC50,2300.0,nM,Inactive
CHEMBL157925,O=c1ccoc2cc(Cn3cnnc3)ccc12,227.22,0.0,IC50,3700.0,nM,Inactive
CHEMBL190208,COc1ccc2c(=O)c(-c3ccccc3)c(Sc3nnc[nH]3)oc2c1,351.39,0.0,IC50,50000.0,nM,Inactive
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,6.1,nM,Active
CHEMBL193863,COc1ccc2ccc(-c3cccnc3)cc2c1,235.29,0.0,IC50,2000.0,nM,Inactive
CHEMBL454705,CC1=C[C@@H]2c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O[C@]3(c4ccc(O)cc4O)Oc4cc(O)ccc4[C@@H](C1)C23,562.57,2.0,IC50,7500.0,nM,Inactive
CHEMBL457679,CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,354.36,0.0,IC50,100.0,nM,Intermediate
CHEMBL1629804,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,272.43,0.0,IC50,110.0,nM,Intermediate
CHEMBL1939526,CC(C)(C)c1ccc(-c2nsc(-c3ccc(C(C)(C)C)cc3)n2)cc1,350.53,1.0,IC50,50000.0,nM,Inactive
CHEMBL1939547,O=[N+]([O-])c1ccc(-c2nsc(-c3ccc([N+](=O)[O-])cc3)n2)cc1,328.31,0.0,IC50,50000.0,nM,Inactive
CHEMBL503399,Oc1cccc(-c2nsc(-c3cccc(O)c3)n2)c1,270.31,0.0,IC50,50000.0,nM,Inactive
CHEMBL2113524,C[C@]12CCC(=O)C(SC(F)F)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,368.49,1.0,IC50,2700.0,nM,Inactive
CHEMBL24580,CC12CCC3C(C[C@H](c4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O,362.51,1.0,IC50,1100.0,nM,Inactive
